Time	ch1 norm	ch2 norm	ch3 norm	ch4 norm
28.0	0.9989544844783607	0.9993683040873554	0.9999341852706582	0.9982084675591798
29.0	0.9990376234789248	0.9994135544401068	0.9996969742376606	0.9986076924252925
30.0	0.9988336311201413	0.9989522473527027	0.9998182385114	0.9989332589857417
31.0	0.9988664955274983	0.9990566904594198	0.9997233713319368	0.9985328315193644
32.0	0.9989633557230958	0.9991761465592932	0.9994922714722982	0.9989346383259813
33.0	0.9989948236139746	0.9994130191441357	0.9996136219147159	0.999340406413342
34.0	0.9988913888543556	0.999158454341174	0.9996705771433845	0.9986444351292231
35.0	0.9991317747690652	0.9995968123295121	0.9997107045362468	0.9993195779915068
36.0	0.9992453973687736	0.999416343469371	0.999910978685071	0.9993664025583588
37.0	0.9990699957404143	0.9998443002452262	0.9999433100801562	0.9989569728797771
38.0	0.9987357866328093	1.0002735472216269	0.9996872303742378	0.999350134796313
39.0	0.9994643433904462	1.0000716308362465	0.9999317952236375	0.99944768757816
40.0	0.9994005915719515	0.9997717058762319	0.9997818322448764	0.9990375355709852
41.0	0.9990674466772045	0.9990601218438494	0.9998279801072261	0.9997381328318407
42.0	0.9993549944676705	0.9996190092691111	1.000047299801521	0.9994846108642393
43.0	0.9994022320581757	0.9995201414758154	0.9998584520729403	0.998796020395163
44.0	0.9995737722343457	0.9995868393538058	0.999907436698879	0.9994770456248749
45.0	0.9998531049745661	0.9996401328716599	0.9999384370146464	0.9994824477206323
46.0	1.000114850861189	0.9994990178732661	0.9998219573701419	0.9990013346134994
47.0	0.9997444921674038	0.9996510721252219	0.9998728898617263	0.9997276283298487
48.0	1.0000365576045485	1.0003438906024353	0.9999550902454999	0.9995038217310859
49.0	0.9997917339642839	0.9995124222334023	0.9997867914790642	0.9987618596317364
50.0	1.0	1.0	1.0	1.0
51.0	0.9839072465723775	0.9883529177129061	0.9957680090473848	0.9698996338635467
52.0	0.956344398546117	0.9673398688798832	0.9858997112505737	0.9049317249826554
53.0	0.9387998736993861	0.9534927311322836	0.9774724893569665	0.8872849223868876
54.0	0.9299116856860362	0.9446585248588691	0.9705015770818237	0.878294236702677
55.0	0.9123559845011068	0.9297529120739062	0.958896973617246	0.8480650962835775
56.0	0.896199071236621	0.915174461206007	0.9462573346665473	0.823454596512838
57.0	0.8805479030495356	0.9007474194897908	0.9316677416133683	0.8032130051851397
58.0	0.8667327586317494	0.8878351198808916	0.9178206980738679	0.7887296944547361
59.0	0.8554845629299874	0.8763496859966187	0.9043960806058823	0.7779271243373677
60.0	0.8458575546041623	0.8666117930649102	0.8920601771753195	0.7706426633186582
61.0	0.8655236698080645	0.8816064077266564	0.9009852975645276	0.8281842504556981
62.0	0.8815879166327614	0.8939267935214354	0.9085517193068552	0.8646464180979521
63.0	0.8941764779135134	0.9037188913467026	0.9148109939478116	0.8913062985643269
64.0	0.904029663019522	0.9124780353994408	0.9203158504734702	0.9113782310425562
65.0	0.9125353317091538	0.9185567356617331	0.9250485744176787	0.9271092914168202
66.0	0.9197982311310064	0.9244208618477605	0.9289296184849123	0.9403685087647985
67.0	0.9260658938308022	0.929566974959538	0.9324779652857599	0.9517276561164466
68.0	0.9314972913364091	0.9345807629072769	0.9360936302326236	0.9607479380621212
69.0	0.9364889123427006	0.9379590679374945	0.9392436419102935	0.9682429386549493
70.0	0.9408295295260073	0.9418561571168671	0.9418161238957564	0.9743485709356975
71.0	0.9449903073553997	0.9448546490673321	0.9444677948964505	0.9797285741960889
72.0	0.9482693911413196	0.9483053370932634	0.9469865098943367	0.9841225220829778
73.0	0.9518155629100281	0.9510775717897574	0.9491863440931015	0.9890604333489752
74.0	0.9549302531507904	0.9539990744540503	0.9517388961703438	0.9923827145553464
75.0	0.9574327980602049	0.9560003237360227	0.9531305452662345	0.9946237812803772
76.0	0.9601118971447105	0.9586419517058006	0.9552028271453505	0.9971057638021846
77.0	0.9625923459665985	0.9610375960787982	0.9570100836491968	0.9999516731433606
78.0	0.9642177144792194	0.9627604722400821	0.9585657797675345	1.001332035401063
79.0	0.9664231042378196	0.9644387404037802	0.9603758707673731	1.0024371405164139
80.0	0.9681499347202157	0.9661326639157998	0.9616394369259653	1.003940329372387
81.0	0.9696312054467338	0.9676128780604316	0.9630915855043132	1.0055708516959925
82.0	0.970858036759889	0.9686588079563198	0.9645444415728609	1.0061253848940397
83.0	0.9721081167073027	0.9702216965048465	0.965681428210829	1.0062349483098394
84.0	0.9735669590426743	0.9713681000819435	0.9667189421802456	1.007144344640277
85.0	0.9748175311359552	0.9732435657911539	0.9676325365200773	1.0076493483814204
86.0	0.9754783947017847	0.9734593147734472	0.9688647440826088	1.0080673038427086
87.0	0.9762014453146335	0.973873331893195	0.9697657600630255	1.00821979201939
88.0	0.9773555694370601	0.9753974018759455	0.9706906016829543	1.0082261546584896
89.0	0.9781148537635875	0.9762437761789411	0.9715757626265891	1.0094021017664243
90.0	0.9789738754461675	0.976676558853858	0.9722951032870839	1.0096885818971875
91.0	0.979479872906064	0.9774635262844994	0.9732438635179931	1.0096082574207283
92.0	0.9801322690391518	0.9785510610303207	0.974035218517464	1.0089580886853453
93.0	0.9809895661080088	0.979153697234507	0.9747445522733081	1.0098252211087206
94.0	0.9813928691302745	0.9800927161719966	0.9754442283344076	1.0103816139186788
95.0	0.9821678432353045	0.980490863825034	0.9765031801639125	1.0097046690770848
96.0	0.9824778194169169	0.9810545771493575	0.9771036488652851	1.0093126482860397
97.0	0.983290339624605	0.9816504576438786	0.9774486614498578	1.0091176579875467
98.0	0.9840738568771253	0.9822222113881978	0.9782479893196555	1.0093474699032856
99.0	0.9842532840062961	0.9834106507971121	0.9790958573664202	1.0096643262567069
100.0	0.9847600217881808	0.9840762323172765	0.979329791722051	1.0091471966164098
101.0	0.9853092355441457	0.983849546826529	0.9801388634552712	1.0091366306396443
102.0	0.9854985224161611	0.9850415219339597	0.98032416919766	1.0088765616086217
103.0	0.9862472865989794	0.9852507293249763	0.9811526379538542	1.0093205746897007
104.0	0.9867318441658388	0.9852969459555827	0.9818931511656125	1.0085861201971147
105.0	0.9872334039001802	0.9858447898131958	0.9820177805529938	1.0082378002859722
106.0	0.9880636708037135	0.9864852783053027	0.9824781208428999	1.0086604393565974
107.0	0.9882951013461893	0.9875375329289718	0.9829909854773397	1.0089080213241697
108.0	0.9885906160107795	0.9878773470467046	0.9836673687841737	1.0084811789158783
109.0	0.9892893495701368	0.9877852377081818	0.9839496664442215	1.0077456409304022
110.0	0.9896809041872128	0.9888530406209789	0.9845842398013724	1.007915418887246
111.0	0.9175512697689369	0.9326217635755101	0.9476120468782644	0.8416284953466228
112.0	0.869671058746043	0.8909733899623764	0.9120401856791703	0.7929478590678053
113.0	0.8343591973723448	0.8587861447932833	0.8791398369527157	0.7529566590280032
114.0	0.8091681853608098	0.8344784343569008	0.8512173938061972	0.7300236867298696
115.0	0.7904230349167607	0.8157671472188794	0.8279472452132098	0.7143408341048706
116.0	0.7758151654917245	0.8017067804977117	0.8085708959194206	0.7040558777416438
117.0	0.7641972757034167	0.7894561506307269	0.7923841528109171	0.6967502232946292
118.0	0.754737037524587	0.7792080520109377	0.7786200171453901	0.6913011838631378
119.0	0.7469087424223996	0.7708570258418357	0.7668122143321243	0.6878229949457861
120.0	0.7407602883882242	0.7636950320248775	0.7567932460663522	0.6867627356780018
121.0	0.7726319576096677	0.7894388317472334	0.7759058987965928	0.7620350538458889
122.0	0.7982270129654567	0.8101621427143365	0.7914609030439376	0.8068966312703754
123.0	0.8175446257997291	0.825890266582417	0.8041988627240167	0.8386808298859336
124.0	0.8335776487032933	0.8391451693383137	0.8152695174391664	0.8635938431769066
125.0	0.8473890999238878	0.8505380080000284	0.8248412566596938	0.884694636682146
126.0	0.8594305884935161	0.8603486051050332	0.833581513487888	0.9020666047746326
127.0	0.8696333485947626	0.8695886810190058	0.8413017939402684	0.9167083475239203
128.0	0.8786375358096584	0.8772452251757228	0.84847794186602	0.9278562906054569
129.0	0.8868449809292426	0.884871155893112	0.8550616778618072	0.9392848967672757
130.0	0.8938652734704206	0.8911119327950019	0.8611975657584249	0.9484334727239252
131.0	0.9004769208931673	0.8969511828164679	0.8670120921050289	0.9558382398751748
132.0	0.9061933171260306	0.902239429361538	0.8721940813964029	0.962246205094008
133.0	0.9114501374527653	0.9065296234313903	0.8771998013186113	0.9687854650612175
134.0	0.9165290870090547	0.9121178498386259	0.8819397861077534	0.9741780744924339
135.0	0.9209139889076629	0.916354322153847	0.8862690365544497	0.977958653980471
136.0	0.9248816184128509	0.9202599870491865	0.8903919878476405	0.9817403707518256
137.0	0.9284777408838968	0.9230104557879663	0.8943213090506128	0.985926599219849
138.0	0.9318755369831948	0.9267304004324335	0.8980295372985978	0.9891755794426803
139.0	0.9351714630943495	0.9290407927455526	0.9013365981950094	0.991206828922186
140.0	0.938118882629499	0.9328708628693522	0.9047126597942581	0.9933614467464069
141.0	0.9407207568765974	0.9355024108042294	0.907701458945473	0.9957011497461752
142.0	0.9429346056551893	0.9379645361917216	0.9109318977462237	0.9974836185000171
143.0	0.9455063286067629	0.9399292206412113	0.9136599232661573	0.998604453473142
144.0	0.9476485386138592	0.9425966910534062	0.9161588852283731	1.0000825490948397
145.0	0.949743675079073	0.945355955116756	0.9187854879465123	1.0018158495560747
146.0	0.951930990044583	0.9475251253722871	0.9215678133392688	1.0023852711759282
147.0	0.9540013972315616	0.9491054920205447	0.9237800490248985	1.002931520648191
148.0	0.955802663724784	0.9508678291027698	0.9261341863826876	1.0041929522714197
149.0	0.9578339642440042	0.9526952554299648	0.9284165747103259	1.00509087971435
150.0	0.9590267028883219	0.9538638559466606	0.9306315564556726	1.0051966009567803
151.0	0.9609346051924881	0.9560655200401867	0.932447937769017	1.0057288610758057
152.0	0.962070818570447	0.9574572676040062	0.934576644259152	1.0069201768772174
153.0	0.9632913234957019	0.9584304933265982	0.9364024134232224	1.0068996443027318
154.0	0.9646028585808964	0.959969790420894	0.9380410174155335	1.006724706307053
155.0	0.9658827659329647	0.9612994518873964	0.9401053286919195	1.0075684206837423
156.0	0.9668057834037855	0.9627774150438422	0.9414803245569568	1.0078886427810352
157.0	0.9679037145634731	0.9637302665782446	0.9430369050380442	1.0074011670348026
158.0	0.9691181412769488	0.9645215218668693	0.9445892337751431	1.00766495913182
159.0	0.9699000180432452	0.9666850097497848	0.9460579471480693	1.0082639770131372
160.0	0.9705324507208978	0.9672998726629708	0.9476056703960805	1.0083583484754348
161.0	0.9712924753694137	0.966994479448729	0.9487207792601824	1.0084808177515816
162.0	0.9719491451794343	0.9686053003200771	0.9499738033612806	1.0086618801716112
163.0	0.9727358676896541	0.9701596104075296	0.9514066410853328	1.0090810382331636
164.0	0.9732540257794838	0.970631101843921	0.9527467363681174	1.0083409395878982
165.0	0.9740156909142238	0.9709334946556174	0.9537660914224096	1.0084037360694464
166.0	0.9743453823751502	0.9729033234366442	0.9546399143820758	1.0092373685832146
167.0	0.9747822059992622	0.9734088075397497	0.9556659134949739	1.0082044233259129
168.0	0.9752150840436865	0.9743324950516074	0.9568120249424401	1.0081272186942298
169.0	0.9757085927764048	0.9742930341306659	0.9579379389052644	1.0087740255279145
170.0	0.9760455949169659	0.9753818535868177	0.9589159284588452	1.0084967858241045
171.0	0.8399634516494763	0.8643311028154144	0.870723243285281	0.7652491509767003
172.0	0.7727973396529348	0.8033216229516114	0.80815085762733	0.701015396898872
173.0	0.7381868408229275	0.7691925381180075	0.7671139997190176	0.6748972014027975
174.0	0.7161667961423924	0.7465834123862541	0.7388399475488535	0.6608816138053346
175.0	0.7014951748988613	0.7309977980311996	0.7183547343525323	0.6524706775029941
176.0	0.6906870922064096	0.7193509271173865	0.7026452047216771	0.6469202969067135
177.0	0.6823648382893859	0.7100237818823413	0.6904163023810211	0.6437688733079026
178.0	0.675702209602443	0.7032327509184149	0.6808062090283242	0.6416538183428654
179.0	0.6704345073837548	0.6972955966364011	0.6729156365919265	0.6394460709452933
180.0	0.6661832756677888	0.6914774702174841	0.6664532079542181	0.6405411479881502
181.0	0.7063678354156537	0.7248553508815266	0.6918952017987449	0.7304139055416046
182.0	0.7369436593304053	0.7503514485697801	0.7118683893714401	0.7795589068938383
183.0	0.760426487719625	0.7701632987340253	0.7282224561797579	0.8143482268306504
184.0	0.7796403376970336	0.7861814816456084	0.7420929738812668	0.8415502725389968
185.0	0.7964356861362024	0.8002627578509368	0.754436627957671	0.8648274805179813
186.0	0.8104277170326993	0.8126245343772603	0.7655025003111825	0.8842718170293722
187.0	0.8229178575527533	0.8236393332986955	0.7757336135949939	0.8992528736354247
188.0	0.833920072861144	0.8335231149708164	0.7849062194982723	0.9126235140111134
189.0	0.843689462772099	0.8426630356360555	0.793247964330739	0.9248678635274926
190.0	0.8525215335374589	0.8506540327154725	0.8012642727417533	0.9348022215707689
191.0	0.8602868171431399	0.8575508463985972	0.8087169608992935	0.9428943804330037
192.0	0.8676684288783706	0.8649753987716845	0.8156706870583363	0.9513986085469247
193.0	0.8741709755544628	0.8713056057871347	0.8221209387012623	0.9578868982422167
194.0	0.8804917100867966	0.8770796073473934	0.8280543347393916	0.9629471635191601
195.0	0.8861065644287609	0.8822341891159435	0.8340069531955415	0.9689457566920123
196.0	0.8912567447381773	0.8880497955261352	0.8396287338146765	0.9734920659638617
197.0	0.8958725009058953	0.8920825836067179	0.8445408269328676	0.9763631914888605
198.0	0.9002781023755524	0.8964541152130916	0.8493501684375434	0.981054243115879
199.0	0.9043467858321468	0.9011100756473953	0.8542562388186505	0.9841320045668533
200.0	0.9082872211233884	0.9046579130292998	0.8586026731138495	0.986295148173781
201.0	0.9118654328499668	0.9080940135537434	0.8628135822190734	0.9892144814480447
202.0	0.9148096513337921	0.9118779741061307	0.8669875544401238	0.9914665329467385
203.0	0.9184691975260879	0.9148919072865292	0.8707127034953835	0.9931045014023336
204.0	0.9213828524896449	0.9184089692677605	0.8742930256786199	0.9941698630763524
205.0	0.9238932843520601	0.9212928337625212	0.8780687512127675	0.9963440529317168
206.0	0.9263246826358466	0.923566340065575	0.8810883760747967	0.9969142545127642
207.0	0.9286229912167315	0.9262085060764313	0.8844975649956055	0.9991711740451169
208.0	0.9310888943940988	0.9288988185284975	0.8875892926328856	1.000358582356212
209.0	0.9329553933497926	0.9311106697161189	0.8906253031493464	1.0004780508949576
210.0	0.9352394885897768	0.9340272394221557	0.8935857573406394	1.0017260387535667
211.0	0.9372130313747827	0.9360243051602315	0.8963476176723325	1.0024920105943014
212.0	0.938985707137581	0.9374187319490135	0.8987767807376398	1.002432875703974
213.0	0.9409680454525733	0.9394676994354189	0.901425263497242	1.0033615443760324
214.0	0.9426803344968235	0.9415988032846407	0.9038599186819837	1.0033516392530861
215.0	0.943984394853761	0.9429576315187954	0.9063867834227464	1.0037894049602665
216.0	0.9458247638083669	0.9442308892605966	0.9085904271841246	1.0044879005522889
217.0	0.9472826176456292	0.945898649152617	0.9108776885772724	1.0052170720564921
218.0	0.9488465352268443	0.9479860042229143	0.9130929356314441	1.0047211320023268
219.0	0.9499610605356451	0.9491418427346391	0.9149870864444272	1.0057653617228142
220.0	0.9512551770222394	0.9502987545834134	0.9170270391960547	1.0066817200713973
221.0	0.9522311864044746	0.9516973676611996	0.918912863393611	1.0058346437930097
222.0	0.9535626050239805	0.9530475103750858	0.9206142707467215	1.006233926291723
223.0	0.9547620780745671	0.9540071176191535	0.9225013353197241	1.0073238432957452
224.0	0.9556227444497459	0.9553032146557184	0.9244560763190359	1.0071090427513596
225.0	0.9565724639886457	0.9568014449411599	0.9258544556422105	1.006638856785289
226.0	0.9575202948652003	0.9574156627540732	0.9276253965834046	1.007617531343749
227.0	0.9583429187854791	0.9593863480086535	0.9292609007708985	1.0066844825940497
228.0	0.9592611746398748	0.959596735795914	0.9304998408283107	1.007268854110483
229.0	0.9601869893500264	0.9604500771818554	0.9320296704700223	1.0079168597022594
230.0	0.9605027955672968	0.9617419934196313	0.9335443548327482	1.0086002862903274
231.0	0.7404825204194789	0.774104188849366	0.7673694581034146	0.6743261007531816
232.0	0.6771707055682876	0.7135248673376682	0.6977606152849974	0.6302297152082355
233.0	0.6479169663270642	0.6832585550940325	0.6606907229540308	0.61279171168205
234.0	0.6310777496037121	0.6650165111493243	0.6381192753555213	0.60369254607493
235.0	0.619451518573911	0.6525423032533316	0.6223352075504588	0.5983997716765422
236.0	0.6112929978011805	0.643474331856814	0.6110067905725698	0.5955583038877812
237.0	0.6047153210623981	0.6363264918143514	0.6024429799860911	0.5932430947432424
238.0	0.5996243749247978	0.6307702212040326	0.5956288516208651	0.5918865078543494
239.0	0.5955668678064021	0.626079573590806	0.5899072899400145	0.5904563779249943
240.0	0.5922805953257205	0.6225130228107759	0.5859124669360579	0.5934741054170729
241.0	0.6449214048307986	0.66561989676787	0.6206094870245256	0.7049146649644609
242.0	0.6819371761498794	0.6957455222498886	0.6452364294830867	0.759117165228812
243.0	0.7094174572425669	0.7198220452191518	0.6651268407024229	0.7975720338251573
244.0	0.7324692121222088	0.7393378300445889	0.6819396990320364	0.8268584009537597
245.0	0.7520078236891216	0.7557696594864014	0.6966533024186723	0.8516584889272347
246.0	0.7685400255188147	0.7704898677078595	0.7101812882865012	0.8717608014702952
247.0	0.7829338829999756	0.7838234260302072	0.7221251446397953	0.8881214365306828
248.0	0.7962959419481559	0.7956817004210718	0.7331277737187293	0.9030557838350844
249.0	0.8076486324160201	0.8061179871434151	0.7435100880891512	0.9155429663927517
250.0	0.8180688578949629	0.8153324347333593	0.7531351521158806	0.924955691768542
251.0	0.827369960497302	0.824179293207443	0.7617877164408667	0.9337850061712413
252.0	0.8358956725634925	0.8326981332909094	0.7701307900850547	0.9434445911860104
253.0	0.8438496667678228	0.8400908918284251	0.7778097934729985	0.9506236921265864
254.0	0.8515281097629983	0.8473370643682123	0.785120933703479	0.9556860552301893
255.0	0.8578251834363302	0.8535974632988249	0.7918752723440441	0.9611099437948052
256.0	0.8642407254532942	0.8596260296620455	0.7986546769995672	0.9668276971474002
257.0	0.8699613154419661	0.8653648060023027	0.804876572574975	0.9699075602672075
258.0	0.875400848076695	0.8705575090793128	0.8106465429121785	0.9737637806223667
259.0	0.8804955715389857	0.8749525250807231	0.8162586681041659	0.9778643401507743
260.0	0.8851707259271422	0.8801679054911519	0.8218307566071626	0.9802473867083216
261.0	0.8889972147278057	0.8847862826580742	0.8267003322854708	0.98302522042174
262.0	0.8932386708284259	0.8897117659863459	0.8314109108793916	0.9857427781193406
263.0	0.8968789896808999	0.8929818231907909	0.8363101580617462	0.9873084022925648
264.0	0.9006211869342676	0.896467733691616	0.8405528679444055	0.988639354200738
265.0	0.9038418567914835	0.8999947686485539	0.8448454468157531	0.9914095035674176
266.0	0.9070997446541127	0.9037044163946244	0.84889160140833	0.9934523986744054
267.0	0.9098924621319517	0.9070024050683271	0.8529762870056264	0.9936943364892984
268.0	0.9129741281231097	0.9102849525120963	0.8565001845778438	0.995416348645174
269.0	0.9153591090595032	0.9126405979230741	0.8604851321977639	0.9965478687024392
270.0	0.9176402430115339	0.9153610434206481	0.8638408217074176	0.9970493338019094
271.0	0.9204122609183244	0.9181877520312404	0.8670648840259844	0.998228881026291
272.0	0.9230442864609473	0.9205809285525562	0.8705498084121076	0.9991232659853748
273.0	0.9245931704581493	0.9233108089847579	0.8737534079372075	0.9985903450125299
274.0	0.9267667642286258	0.9253007978355859	0.8764806352630694	0.9987626434351037
275.0	0.9289544072913807	0.926864117365997	0.87952187259014	1.0002337155638825
276.0	0.9308085815685188	0.9290608457561598	0.8823104860288056	1.000468026664637
277.0	0.9325718098132161	0.930884840698925	0.8850082164555746	1.000269313300149
278.0	0.934452761873182	0.9328446965042454	0.8875607708004138	1.0012097467070642
279.0	0.935899855803364	0.9348840121925269	0.8904409724735791	1.0011448485566832
280.0	0.9376938915380754	0.9357820686352486	0.8927433791457124	1.0012906129299686
281.0	0.9391353951959707	0.9384301338822163	0.8953384486628376	1.0025345741908867
282.0	0.9405502009921619	0.9397525043430828	0.8975887731718121	1.0017273566190323
283.0	0.9418757012421362	0.9413368376717411	0.8997822308883927	1.002451248977026
284.0	0.9434578576650635	0.9426069852066951	0.9019849880194245	1.002846750777144
285.0	0.9441730213249118	0.9443522751710735	0.9040192695114708	1.002466437088355
286.0	0.9454669779692584	0.9456706762064314	0.905892606053484	1.0025899283826185
287.0	0.9471792670135089	0.9474905974096018	0.9081341617656569	1.0035202146096651
288.0	0.9479466023416594	0.9486395731524672	0.9099374318343398	1.0030345984753433
289.0	0.9491027791750536	0.9493146994115611	0.9116964134700439	1.0025870467525912
290.0	0.9503116997437413	0.9505824888991352	0.9135150102254557	1.0036980918679712
291.0	0.9509673852620273	0.9518408407069737	0.9153934828742066	1.003562835838851
292.0	0.9520409152407248	0.9527858659397688	0.9169524556699115	1.0031949477387385
293.0	0.9532321732410659	0.9541439447595639	0.9187818575240454	1.0037904269783828
294.0	0.9539042089387191	0.9552613956873971	0.9202472919520078	1.0041159896966587
295.0	0.9548908183857873	0.9554196676079393	0.9219260210695842	1.0036056414923586
296.0	0.9558557355573223	0.9564149832109359	0.923326618102423	1.0040032449613094
297.0	0.9565778860059352	0.9582721143468618	0.9248115379896342	1.004154411430352
298.0	0.9573421801250087	0.9590795602797795	0.9265185258984543	1.0042476456093319
299.0	0.958342346718488	0.9589916317400458	0.9277006875997476	1.0035111470805136
300.0	0.958994742851576	0.9598460464630371	0.9288660191976379	1.0040883759966535
301.0	0.9596264394136153	0.9606039541852202	0.9302403075724754	1.004558020216279
302.0	0.9600206230150248	0.9615343946616355	0.9315548923913303	1.0038670898636208
303.0	0.9610979303184126	0.9615037263201567	0.932530934079265	1.0036319949594987
304.0	0.961593331919851	0.9623881670294615	0.9339395017148339	1.0039378703814303
305.0	0.9618014297005697	0.9639162064377204	0.9352336260078187	1.003810175749501
306.0	0.9624659065424672	0.9635434702452151	0.9362792012838371	1.0040135112485524
307.0	0.962592181917976	0.9649347895722578	0.9374126459356137	1.0044751714319162
308.0	0.9634260620975773	0.965969137859419	0.9384212820598619	1.0044121367356194
309.0	0.9639924420696465	0.9669093371931522	0.9395003406701368	1.003585888879067
310.0	0.9642350489503212	0.9660745444988835	0.9405083577404603	1.0043322310560576
311.0	0.9649032231957853	0.9668625852665745	0.9415208034273221	1.0046231565814092
312.0	0.9652989673622953	0.9672462552224265	0.9424528219911028	1.004086393435195
313.0	0.9656145254034444	0.967655020951443	0.943179516468	1.0037676121529158
314.0	0.966018404699076	0.9686366110167209	0.9443662836583815	1.0049323900628655
315.0	0.9660538139632676	0.969169010899293	0.9451547157255852	1.0044098544846378
316.0	0.9670155300834781	0.9690601728753986	0.945950678481741	1.0041786670708326
317.0	0.9670376261710047	0.9699366774787943	0.9467109424615728	1.0045688858825677
318.0	0.9672481930938096	0.9709723104762861	0.9475775023087085	1.0047740233609288
319.0	0.9677390728421942	0.9705447819372077	0.9484420235863265	1.0041460085971932
320.0	0.968231597283178	0.9714863757855732	0.9491813848589135	1.004863711213889
321.0	0.9682080205516748	0.9721208607274822	0.9502119894608996	1.0051949795596185
322.0	0.9691118948101725	0.9725735893538121	0.950927255249956	1.0049002733356716
323.0	0.969698734589919	0.973104273544169	0.9516690088371603	1.0048006765175919
324.0	0.969964018037861	0.9732596493762526	0.9526084673860216	1.0055180218121642
325.0	0.9706121447003913	0.9731148888750406	0.9531696091562004	1.0050608031812152
326.0	0.9709347694514291	0.9739566513973628	0.9538909883862129	1.004753552261217
327.0	0.9715792786315164	0.9753363891156782	0.9547509019071461	1.0047785225459442
328.0	0.9718927040405744	0.9756674106539486	0.9556147156945645	1.0046945979530384
329.0	0.972609676441644	0.9749178672744511	0.9562200574614471	1.0040647812099925
330.0	0.973024563820477	0.975628913265755	0.9570358616895484	1.0049164834651165
331.0	0.973267334749774	0.9765128186790887	0.9575022247165385	1.00562752375319
332.0	0.9736314511831575	0.9764166301107559	0.9584603727981739	1.0050690292743987
333.0	0.9744382170699364	0.9774021896015419	0.9589949406015265	1.0053957331181653
334.0	0.9747739909490168	0.977777712078204	0.9596689293261463	1.0055509223427257
335.0	0.9748704389198709	0.977539766156312	0.9603003144422053	1.0050525809302047
336.0	0.9756210160502857	0.977732351921151	0.9608484356715943	1.0050800755228355
337.0	0.9759472540773916	0.9780550091167355	0.9615537807246781	1.0056463772979132
338.0	0.9767053059360634	0.9781854017250633	0.9620871104201816	1.0052584945275866
339.0	0.9770289191852107	0.9784875804183717	0.9624905816500972	1.004940197359152
340.0	0.9769922774531634	0.9790743444107398	0.9633496130758774	1.0060606711679803
